Rented Bike Count,Temperature,Humidity,Visibility,Solar Radiation,Rainfall,Snowfall,Time of Day
high,cold,low,low,low,no,no,morning
high,moderate,low,low,low,no,no,morning
low,moderate,low,low,low,no,no,morning
high,moderate,low,high,high,no,no,morning
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,morning
high,cold,high,high,low,no,no,morning
high,cold,high,high,low,no,no,morning
high,moderate,low,high,low,no,no,morning
low,moderate,low,high,low,no,no,morning
low,moderate,low,high,low,no,no,morning
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
low,moderate,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,morning
high,cold,high,high,low,no,no,morning
high,cold,low,high,low,no,no,morning
high,moderate,low,high,low,no,no,morning
low,moderate,low,high,low,no,no,morning
high,moderate,low,high,high,no,no,morning
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,high,high,low,no,no,evening
low,moderate,high,high,low,no,no,night
low,moderate,high,high,low,no,no,night
low,moderate,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,low,low,no,no,night
low,cold,high,low,low,no,no,morning
low,cold,high,low,low,no,no,morning
low,cold,high,low,low,no,no,morning
low,moderate,low,low,low,no,no,morning
high,moderate,low,high,low,no,no,morning
high,moderate,low,high,high,no,no,morning
high,moderate,low,low,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,low,low,no,no,evening
high,moderate,low,low,low,no,no,evening
low,moderate,low,low,low,no,no,evening
low,moderate,low,high,low,no,no,night
low,moderate,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,low,low,no,no,night
low,cold,high,low,low,no,no,night
low,cold,high,low,low,no,no,night
low,cold,high,low,low,no,no,morning
low,cold,high,low,low,no,no,morning
low,cold,low,low,low,no,no,morning
low,moderate,low,high,low,no,no,morning
low,moderate,low,high,low,no,no,morning
high,moderate,low,low,high,no,no,morning
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,evening
high,moderate,low,low,low,no,no,evening
high,moderate,low,low,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,low,low,no,no,evening
low,moderate,low,high,low,no,no,evening
low,moderate,low,high,low,no,no,night
low,moderate,low,high,low,no,no,night
low,moderate,low,high,low,no,no,night
low,moderate,low,high,low,no,no,night
low,moderate,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,morning
high,cold,low,low,low,no,no,morning
high,cold,low,low,low,no,no,morning
high,moderate,low,low,low,no,no,morning
low,moderate,low,low,low,no,no,morning
low,moderate,low,low,low,no,no,morning
high,moderate,low,low,high,no,no,afternoon
high,moderate,low,low,low,no,no,afternoon
high,moderate,low,low,low,no,no,afternoon
high,moderate,low,low,low,no,no,afternoon
high,moderate,low,low,low,no,no,afternoon
high,moderate,low,low,low,no,no,afternoon
high,moderate,low,low,low,no,no,evening
high,moderate,low,low,low,no,no,evening
high,moderate,low,low,low,no,no,evening
high,moderate,low,low,low,no,no,evening
high,moderate,low,low,low,no,no,evening
low,moderate,low,low,low,no,no,evening
low,moderate,low,low,low,no,no,night
low,moderate,low,low,low,no,no,night
low,moderate,low,low,low,no,no,night
low,moderate,high,low,low,no,no,night
low,moderate,high,low,low,no,no,night
low,moderate,high,low,low,no,no,night
low,cold,high,low,low,no,no,morning
low,moderate,high,low,low,no,no,morning
high,moderate,high,low,low,no,no,morning
high,moderate,high,low,low,no,no,morning
low,moderate,low,low,low,no,no,morning
low,moderate,high,low,low,no,no,morning
low,moderate,high,low,low,light,no,afternoon
low,moderate,high,low,low,no,no,afternoon
low,moderate,high,low,low,no,no,afternoon
high,moderate,low,low,low,no,no,afternoon
high,moderate,high,low,low,no,no,afternoon
high,moderate,low,low,low,no,no,afternoon
high,moderate,high,low,low,no,no,evening
high,moderate,high,low,low,no,no,evening
high,moderate,high,low,low,no,no,evening
high,moderate,high,low,low,no,no,evening
high,moderate,high,low,low,no,no,evening
low,moderate,high,low,low,no,no,evening
low,moderate,high,low,low,no,no,night
low,moderate,high,low,low,no,no,night
low,cold,high,low,low,no,no,night
low,cold,high,low,low,no,no,night
low,cold,high,low,low,no,no,night
low,cold,high,low,low,no,no,night
low,cold,high,low,low,no,no,morning
high,cold,high,low,low,no,no,morning
high,cold,high,low,low,no,no,morning
high,moderate,high,low,low,no,no,morning
low,moderate,low,low,low,no,no,morning
low,moderate,low,low,low,no,no,morning
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,high,high,low,no,no,evening
low,moderate,high,high,low,no,no,evening
low,moderate,high,high,low,no,no,night
low,moderate,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,low,low,no,no,night
low,cold,high,low,low,no,no,morning
high,cold,high,low,low,no,no,morning
high,cold,high,low,low,no,no,morning
high,moderate,low,low,low,no,no,morning
low,moderate,low,high,low,no,no,morning
high,moderate,low,high,low,no,no,morning
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,low,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
low,moderate,low,high,low,no,no,evening
low,moderate,low,high,low,no,no,night
low,moderate,low,high,low,no,no,night
low,moderate,low,high,low,no,no,night
low,moderate,low,high,low,no,no,night
low,moderate,low,high,low,no,no,night
low,moderate,low,low,low,no,no,night
low,moderate,low,low,low,no,no,morning
low,moderate,low,low,low,no,no,morning
low,moderate,high,low,low,light,no,morning
low,moderate,high,low,low,light,no,morning
low,moderate,high,low,low,no,no,morning
low,moderate,high,low,low,light,no,morning
low,moderate,high,low,low,light,no,afternoon
low,moderate,high,low,low,light,no,afternoon
low,moderate,high,low,low,light,no,afternoon
low,moderate,high,low,low,light,no,afternoon
low,moderate,high,high,low,no,no,afternoon
high,moderate,high,high,low,no,no,afternoon
high,moderate,high,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
low,moderate,high,high,low,no,no,evening
low,moderate,high,high,low,no,no,evening
low,moderate,low,high,low,no,no,evening
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,morning
low,cold,low,high,low,no,no,morning
low,cold,low,high,low,no,no,morning
low,cold,low,high,low,no,no,morning
low,cold,low,high,low,no,no,morning
high,moderate,low,high,high,no,no,morning
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,cold,low,high,low,no,no,afternoon
high,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,high,high,low,light,no,morning
low,cold,high,high,low,no,no,morning
low,cold,high,high,low,no,no,morning
low,cold,high,high,low,light,no,morning
low,cold,high,low,low,no,no,morning
low,cold,high,low,low,no,no,morning
low,moderate,high,high,low,no,no,afternoon
low,moderate,high,high,low,no,no,afternoon
high,moderate,high,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
low,moderate,low,high,low,no,no,afternoon
low,cold,high,high,low,light,no,afternoon
low,cold,high,high,low,no,no,evening
low,cold,high,high,low,no,no,evening
low,cold,high,high,low,no,no,evening
low,cold,high,high,low,no,no,evening
low,cold,high,high,low,no,no,evening
low,cold,high,high,low,no,no,evening
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,morning
high,cold,high,high,low,no,no,morning
high,cold,low,high,low,no,no,morning
high,cold,low,high,low,no,no,morning
low,cold,low,high,low,no,no,morning
low,moderate,low,high,low,no,no,morning
low,moderate,low,high,low,no,no,afternoon
low,moderate,low,high,low,no,no,afternoon
low,moderate,low,high,low,no,no,afternoon
low,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,morning
high,cold,low,high,low,no,no,morning
high,cold,low,high,low,no,no,morning
high,cold,low,high,low,no,no,morning
low,cold,low,high,low,no,no,morning
low,cold,low,high,low,no,no,morning
low,cold,low,high,high,no,no,afternoon
low,cold,low,high,high,no,no,afternoon
low,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,cold,low,high,low,no,no,afternoon
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,morning
high,cold,high,high,low,no,no,morning
high,cold,low,high,low,no,no,morning
high,cold,low,high,low,no,no,morning
low,cold,low,high,low,no,no,morning
low,cold,low,high,low,no,no,morning
low,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,evening
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,low,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,night
low,cold,high,high,low,no,no,morning
high,cold,high,high,low,no,no,morning
high,cold,high,low,low,no,no,morning
high,cold,low,low,low,no,no,morning
low,cold,low,low,low,no,no,morning
low,moderate,low,low,low,no,no,morning
low,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,high,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
high,cold,low,high,low,no,no,evening
low,cold,low,low,low,no,no,evening
low,cold,low,high,low,no,no,night
low,cold,low,low,low,no,no,night
low,cold,low,low,low,no,no,night
low,cold,high,low,low,no,no,night
low,cold,high,low,low,no,no,night
low,cold,high,low,low,no,no,night
low,cold,high,low,low,no,no,morning
high,cold,high,low,low,no,no,morning
high,cold,high,low,low,no,no,morning
high,cold,low,low,low,no,no,morning
low,moderate,low,low,low,no,no,morning
low,moderate,low,low,low,no,no,morning
high,moderate,low,low,high,no,no,afternoon
high,moderate,low,low,high,no,no,afternoon
high,moderate,low,low,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,high,low,no,no,afternoon
high,moderate,low,low,low,no,no,evening
high,moderate,low,high,low,no,no,evening
high,moderate,low,high,low,no,no,evening
